id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,category_id,category_name,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,Năm xuất bản,Năm xuất bản điền bổ sung, 
273844978,Thao Túng Tâm Lý,109850,169000,4.7,1423,Shannon Thomas,16747,available,316,Sách tiếng Việt,1980 Books,Bìa mềm,328,03/03/22 0:00,,2022,
271118010,Giao Tiếp Bất Bạo Động (Nonviolent Communication),100700,155000,5,122,Không rõ,2362,available,2,Root,Viện Quản lý PACE,Bìa mềm,268,01/01/22 0:00,,2022,
267208813,Tuổi Thơ Dữ Dội - Tập 2,58500,80000,5,348,Phùng Quán,2469,available,316,Sách tiếng Việt,Nhà Xuất Bản Kim Đồng,Bìa mềm,400,12/26/19 0:00,,2019,
263559021,Dưỡng Gan Để Dưỡng Nhan,78900,108000,4.8,16,Thẩm Ninh,372,available,68003,Sách Y Học Khác,Skybooks,Bìa mềm,280,06/23/23 0:00,,2023,
225912339,Chủ nghĩa khắc kỷ - phong cách sống bản lĩnh và bình thản (Tái Bản),104300,149000,4.7,218,William B.Irvine,2980,available,67896,Triết Học phương Tây,Thái Hà,Bìa mềm,380,02/01/23 0:00,,2023,
214186194,Trí Tuệ Do Thái (Tái Bản),122850,189000,4.7,121,Eran Katz,2119,available,871,Sách tư duy - Kỹ năng sống,Alphabooks,Bìa mềm,444,12/12/22 0:00,,2022,
214186191,Những Kẻ Xuất Chúng (Tái Bản),106000,159000,4.7,86,Malcolm Gladwell,1249,available,2,Root,Alphabooks,Bìa mềm,348,01/01/23 0:00,,2023,
205581885,Ba người thầy vĩ đại (Tái bản),80500,115000,5,219,Robin Sharma,3892,available,871,Sách tư duy - Kỹ năng sống,Thái Hà,,330,04/01/22 0:00,,2022,
189643105,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,89800,128000,4.8,1502,Lê Bảo Ngọc,14179,available,871,Sách tư duy - Kỹ năng sống,Skybooks,Bìa mềm,296,07/07/22 0:00,,2022,
187827443,Ăn Gì Không Chết - Sức Mạnh Chữa Lành Của Thực Phẩm,244000,320000,4.8,46,Michael Greger,546,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,776,06/01/22 0:00,,2022,
184419723,Sapiens Lược Sử Loài Người (Tái Bản 2022),209300,299000,5,391,Yuval Noah Harari,4509,available,9725,Lịch Sử Thế Giới,Alphabooks,Bìa mềm,600,06/01/22 0:00,,2022,
177637709,Làm Chủ Bình Minh - Sống Đời Xuất Chúng - CLB 5 Giờ Sáng (Robin Sharma),154000,185000,5,159,Robin Sharma,6419,available,871,Sách tư duy - Kỹ năng sống,NXB Trẻ,Bìa mềm,478,02/06/23 0:00,,2023,
176909221,Ngôi Nhà Bên Bờ Biển Xanh Thẳm,119000,199000,5,487,T.J.Klune,3307,available,67997,Tiểu Thuyết Phương Tây,Asbooks,Bìa mềm,640,04/30/22 0:00,,2022,
161008715,Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản),125300,179000,5,579,David R.Hawkins,6826,available,9733,Kiến Thức Bách Khoa,Thái Hà,Bìa mềm,398,02/02/22 0:00,,2022,
155550591,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,136000,178000,5,360,Vương Đào,4943,available,68003,Sách Y Học Khác,Huy Hoàng Bookstore,Bìa mềm,456,01/01/22 0:00,,2022,
111537683,Và Rồi Chẳng Còn Ai (Agatha Christie),83700,110000,5,417,Agatha Christie,2113,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,296,07/01/21 0:00,,2021,
100958457,Gieo Trồng Hạnh Phúc (Tái Bản),62300,89000,5,377,Thich Nhất Hạnh,5654,available,872,Nghệ thuật sống,Thái Hà,Bìa mềm,279,05/01/21 0:00,,2021,
95218451,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),205400,260000,5,32,Masato Takeuchi,345,available,68030,Thai giáo,Thái Hà,Bìa mềm,352,05/01/21 0:00,,2021,
82912488,Từ Tốt Đến Vĩ Đại (Tái bản 2021),88500,130000,5,1273,Không rõ,11264,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,484,03/13/21 16:01,,2021,
73787185,Những Tù Nhân Của Địa Lý,168000,210000,5,219,Tim Marshall,1347,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,430,12/11/20 0:00,,2020,
54614797,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",65100,92000,4.8,2445,Nhiều tác giả,13375,available,8322,Nhà Sách Tiki,Vibooks,Bìa mềm,296,01/01/20 0:00,,2020,
52805060,Chúa Ruồi - Tiểu Thuyết (Nobel Văn Chương 1983)(Tái Bản 2020),77400,88000,5,34,William Golding,141,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Nhã Nam,Bìa mềm,326,04/01/20 0:00,,2020,
35191892,21 Bài Học Cho Thế Kỷ 21,155000,209000,4.6,1827,Yuval Noah Harari,20790,available,8322,Nhà Sách Tiki,Nhã Nam,Bìa mềm,434,09/01/19 0:00,,2019,
31568245,Hướng dẫn lập báo cáo tài chính hợp nhất (theo VAS và IFRS),296000,296000,0,0,Không rõ,24,available,5246,Sách tài chính - khác,Liên kết với tác giả,,356,,,,
7718737,Nghệ Thuật Tư Duy Rành Mạch (Tái Bản),106000,118000,0,0,Rolf Dobelli,0,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,422,01/11/18 0:00,,2018,
4080373,90% Trẻ Thông Minh Nhờ Cách Trò Chuyện Đúng Đắn Của Cha Mẹ,30400,39000,4.7,73,Urako Kanamori,1219,available,316,Sách tiếng Việt,Nhà Xuất Bản Kim Đồng,Bìa mềm,176,08/24/18 19:24,,2018,
3608623,Bí Mật Của Phan Thiên Ân,69000,69000,4.8,2438,Alan Phan,26061,available,316,Sách tiếng Việt,CÔNG TY TNHH HAPPY LIVE,Bìa mềm,211,08/24/22 12:17,,2022,
3014291,Máy Tính Khoa Học Casio FX-580VN X,730500,779000,5,1473,Không rõ,5819,available,1922,Máy Tính Khoa Học,Không rõ,,0,,,,
2619499,​Liễu Phàm Tứ Huấn (Tái Bản 2018),41900,59000,4.8,273,Liễu Phàm,4985,available,871,Sách tư duy - Kỹ năng sống,Thái Hà,Bìa mềm,141,06/13/18 0:00,,2018,
540040,Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm file MP3),127000,158000,4.8,626,Khương Lệ Bình,5228,available,67866,Giáo trình Hán ngữ,Nhân Trí Việt,Bìa mềm,136,08/25/16 0:00,,2016,
445866,Tịnh Tông Nhập Môn,17000,17000,5,1,Hòa Thượng Tịnh Không,440,available,67979,Phật giáo,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,106,09/10/10 0:00,,2010,
277599017,Dấu Ấn Hoàng Gia Tập 20,30000,30000,0,0,Chieko Hosokawa & Fūmin,26,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,208,,,2025,
277579261,Việt sử: Xứ Đàng Trong (1558-1777) - Cuộc Nam tiến của dân tộc Việt Nam,239200,239200,5,2,Phan Khoang,30,available,9724,Lịch Sử Việt Nam,Công ty Cổ phần Xuất bản Khai Tâm,Bìa mềm,544,03/29/25 10:54,,2025,
277555168,"Sách ""Sổ tay hướng dẫn A-Z Quản trị vận hành + Tính toán lãi/lỗ dành cho Hộ kinh doanh và Doanh nghiệp 10 người""",149000,149000,0,0,Không rõ,53,available,369,Kế toán,CÔNG TY TNHH WE UP,,0,,,,
277545494,AI Thực Chiến : Cuộc Cách Mạng Toàn Diện Trong Giáo Dục,180000,249000,4.7,3,Không rõ,62,available,9733,Kiến Thức Bách Khoa,1980 Books,,0,,,2025,
277314379,31 Ngày Bán Hàng Thực Chiến,292000,365000,0,0,Hoàng Trung Dũng,0,available,848,Sách Marketing - Bán hàng ,Alphabooks,Bìa mềm tay gấp,400,,,2025,
277228149,Ván bài lật ngửa (Hộp 6 cuốn),822000,990000,4.5,10,Nguyễn Trương Thiên Lý,74,available,67996,Tiểu Thuyết Phương Đông,NXB Trẻ,Bìa mềm,0,02/05/25 0:00,,2025,
277228095,The AI Edge: Khai Thác Thế Mạnh AI Trong Sales & Marketing,153000,219000,0,0,Jeb BlountA,84,available,848,Sách Marketing - Bán hàng ,1980 Books,Bìa mềm,388,,,2025,
276833162,Chuyện Con Mèo Dạy Hải Âu Bay,39000,60000,5,2796,Luis Sepulveda,30471,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,144,06/01/19 0:00,,2019,
276660934,Cuốn theo chiều gió (Tiểu thuyết đoạt giải Pulitzer 1937),267000,395000,4.8,6,Margaret Mitchell,30,available,67997,Tiểu Thuyết Phương Tây,Công Ty Cổ Phần Văn Hóa Huy Hoàng,Bìa cứng,1072,12/04/24 0:00,,2024,
276641008,Thao túng tâm lý khách hàng bằng tâm lý học,160000,160000,0,0,Không rõ,0,available,871,Sách tư duy - Kỹ năng sống,BIZBOOKS,,0,,,2024,
276477771,Biến Tiềm Năng Thành Tài Năng,136000,180000,5,10,Adam Grant,219,available,871,Sách tư duy - Kỹ năng sống,First News - Trí Việt,Bìa mềm,336,,,2024,
276377311,Ông trăm tuổi tái xuất và giải cứu thế giới (Jonas Jonasson),145000,190000,4.7,24,Jonas Jonasson,359,available,6750,Truyện dài,NXB Trẻ,Bìa mềm,504,10/14/24 0:00,,2024,
275576878,Agatha Christie. Thi thể trong thư viện - Một vụ án của Jane Marple,83700,110000,4.8,32,Agatha Christie,343,available,664,Truyện trinh thám,NXB Trẻ,Bìa mềm,236,07/16/24 0:00,,2024,
275408103,Chia Sẻ Từ Trái Tim (Thích Pháp Hòa),122600,168000,5,107,Không rõ,1489,available,2,Root,FIRST NEWS,Bìa mềm,0,12/21/23 14:00,,2023,
274728364,Đại Việt Sử Ký Toàn Thư,176000,275000,4.8,93,Đào Duy Anh,670,available,2,Root,Nhà sách Minh Thắng,Bìa cứng,1284,03/03/22 0:00,,2022,
274566783,Siêu Nhí Hỏi Nhà Khoa Học Trả Lời - 100 Bí Ẩn Mọi Đứa Trẻ Đều Muốn Hỏi Một Nhà Khoa Học,210000,299000,4.8,1389,Robert Winston,8371,available,316,Sách tiếng Việt,1980 Books,Bìa cứng,128,04/01/20 0:00,,2020,
273844083,Dược Khoa Cho Tâm Hồn,85100,125000,5,9,Osho,81,available,67975,Sức khỏe tinh thần,Công ty Cổ phần Văn hóa và Công nghệ Tuệ Tri,Bìa mềm,192,10/01/23 0:00,,2023,
273356637,Bác Hana,75210,109000,5,51,Alena Mornštajnová,477,available,67997,Tiểu Thuyết Phương Tây,NXB Phụ Nữ Việt Nam,Bìa mềm,332,,,2023,
273119666,Bố Già - Bìa Mềm,171000,230000,4.8,155,Mario Puzo,1536,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Đông A,Bìa mềm,644,07/07/22 0:00,,2022,
273114488,Tư Duy Ngược,111000,179000,4.5,63,Jonah Sachs,1814,available,871,Sách tư duy - Kỹ năng sống,1980 Books,Bìa mềm,386,10/01/23 0:00,,2023,
272367381,Trốn Lên Mái Nhà Để Khóc,68100,95000,5,123,Lam,2113,available,316,Sách tiếng Việt,Skybooks,Bìa mềm,208,,,2023,
272129446,AI - Công Cụ Nâng Cao Hiệu Suất Công Việc,104780,169000,3.7,9,Ravin Jesuthasan,443,available,385,Sách kỹ năng làm việc,1980 Books,Bìa mềm,296,09/09/23 0:00,,2023,
206837303,Chữa Lành Những Sang Chấn Tuổi Thơ,151000,220000,5,68,Bruce D. Perry,1109,available,871,Sách tư duy - Kỹ năng sống,Saigon Books,Bìa mềm,344,10/01/22 0:00,,2022,
195624160,Thai Giáo Theo Chuyên Gia - 280 Ngày Mỗi Ngày Đọc 1 Trang,72000,115000,4.8,69,Trạch Quế Vinh,1840,available,68030,Thai giáo,Minh Long,Bìa mềm,256,08/08/22 0:00,,2022,
185909452,Điệp Viên Hoàn Hảo X6 (Bìa Mềm),125000,178000,5,97,Larry Berman,965,available,2,Root,FIRST NEWS,Bìa mềm,392,06/06/22 0:00,,2022,
168662171,Vừa Nhắm Mắt Vừa Mở Cửa Số,55600,75000,5,179,Nguyễn Ngọc Thuần,2536,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,192,01/01/22 0:00,,2022,
139303869,Nghệ Thuật Tinh Tế Của Việc Đếch Quan Tâm (Tái Bản),97400,128000,5,566,Mark Manson,5506,available,871,Sách tư duy - Kỹ năng sống,Huy Hoàng Bookstore,Bìa mềm,284,11/01/21 0:00,,2021,
127844385,Kiêu Hãnh Và Định Kiến (Tái Bản),91100,116000,4.8,576,Jane Austen,3620,available,67997,Tiểu Thuyết Phương Tây,Nhã Nam,Bìa mềm,362,10/01/21 0:00,,2021,
97561438,Thế Giới Quả Là Rộng Lớn Và Có Rất Nhiều Việc Phải Làm (Tái Bản),118100,139000,4.8,18,Kim Woo Choong,148,available,871,Sách tư duy - Kỹ năng sống,Alphabooks,Bìa mềm,292,05/01/21 0:00,,2021,
79672197,Bí Mật Của May Mắn (Khổ Nhỏ)(Tái Bản),38700,45000,4.8,70,Alex Rovira,778,available,872,Nghệ thuật sống,First News - Trí Việt,Bìa mềm,160,03/01/21 0:00,,2021,
76776245,Nghệ Thuật Tư Duy Phản Biện,83850,129000,4.8,727,Albert Rutherford,6087,available,316,Sách tiếng Việt,1980 Books,Bìa mềm,280,01/01/21 0:00,,2021,
72459686,How Psychology Works - Hiểu Hết Về Tâm Lý Học,214000,300000,4.8,3427,Jo Hemmings,16621,available,316,Sách tiếng Việt,Nhã Nam,Bìa cứng,247,11/01/20 0:00,,2020,
57762732,Nhà Đầu Tư Thông Minh (Tái Bản 2020),157200,199000,4.7,138,Benjamin Graham,993,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,644,,,2020,
52584834,Tư Duy Hệ Thống Trong Công Việc,75600,89000,4.5,30,Steven Schuster,229,available,316,Sách tiếng Việt,1980 Books,Bìa mềm,168,04/04/20 0:00,,2020,
40933969,Một Đời Quản Trị (Tái Bản),170000,200000,4.8,20,Phan Văn Trường,295,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,492,11/01/19 0:00,,2019,
14684312,Dấn Thân (Tái Bản),95200,112000,5,50,Sherryl Sandberg,254,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,352,04/01/19 0:00,,2019,
12138656,Nghệ Thuật Tư Duy Chiến Lược,184000,239000,4.6,11,Avinash K. Dixit,221,available,316,Sách tiếng Việt,Alphabooks,Bìa mềm,560,03/01/19 0:00,,2019,
10581200,Dế Mèn Phiêu Lưu Ký (Tái Bản),41500,50000,5,131,Tô Hoài,911,available,1754,Văn học thiếu nhi,Nhà Xuất Bản Kim Đồng,Bìa mềm,144,01/01/19 10:58,,2019,
1938895,Nghệ Thuật PR Bản Thân (Tái Bản 2018),84100,99000,5,16,Austin Kleon,78,available,316,Sách tiếng Việt,Alphabooks,Bìa mềm,222,01/01/18 0:00,,2018,
750578,Khi Hơi Thở Hóa Thinh Không,74200,109000,4.7,2285,Paul Kalanithi,62004,available,316,Sách tiếng Việt,Omega Plus,Bìa mềm,236,07/26/17 0:00,,2017,
277521298,Dấu Ấn Hoàng Gia Tập 19,27100,30000,0,0,Nhiều tác giả,45,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,208,,,2025,
277514056,Giao Dịch Sự Bất Định - Phương Pháp Đầu Tư Thực Chiến Trong Môi Trường Đầy Ngẫu Nhiên Của Thị Trường Tài Chính,254000,299000,0,0,Vũ Tiến,61,available,5246,Sách tài chính - khác,Alpha Books,Bìa mềm,0,,,2025,
277514023,"""52HZ"" Tập 1",152000,189000,4.6,8,Nhị Nguyệt Trúc,70,available,67998,Truyện Chữ Đam Mỹ,Moon Novels,Bìa mềm,520,05/01/25 0:00,,2025,
277420881,Khu tập thể đường tàu (Truyện vừa),120000,175000,0,0,Đặng Ngọc Hưng,201,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,Bìa mềm,392,03/07/25 0:00,,2025,
276845194,"Sách ID Bộ Đề Minh Hoạ Ôn Thi THPT 2025 môn Toán, Lý, Hoá, Sinh, Anh, Văn, Sử, Địa Moonbook dành cho 2k7",149000,200000,5,14,nhieu tac gia,136,available,2250,Sách tham khảo cấp III,Aladanh,Bìa mềm,0,11/30/24 9:00,,2024,
276777219,Chăm Sóc Bản Thân Thật Sự,106000,148000,4.8,5,MD,183,available,886,Lĩnh vực khác,First News - Trí Việt,Bìa mềm,220,03/12/24 0:00,,2024,
276302840,Cơ Thể Người,219500,299000,5,2,Bill Bryson,60,available,68002,Sách Y Học Hiện Đại,Alphabooks,Bìa mềm tay gấp,420,,,2018,
275264393,Chia sẻ từ trái tim,120000,168000,5,148,Sa Môn THÍCH PHÁP HÒA,3014,available,67980,Tôn Giáo - Tâm Linh Khác,First News - Trí Việt,Bìa mềm,328,01/01/24 0:00,,2024,
275044457,38 lá thư Rockefeller gửi cho con trai,110000,158000,5,25,Bizbooks biên soạn,455,available,716,Sách hướng nghiệp,Công ty CP Sách Bizbooks,Bìa mềm,299,03/19/24 0:00,,2024,
274175495,Tĩnh Lặng,46800,69000,5,294,Thích Nhất Hạnh,3549,available,316,Sách tiếng Việt,Thái Hà,Bìa mềm,188,08/28/20 17:51,,2020,
273596551,Trắc ẩn với chính mình,119000,158000,5,9,Kristin Neff,206,available,872,Nghệ thuật sống,Nhã Nam,Bìa mềm,400,11/27/23 0:00,,2023,
273534078,Quản Trị Bằng Văn Hóa,179000,250000,4.8,56,Giản Tư Trung,1426,available,849,"Sách quản trị, lãnh đạo",Viện Quản lý PACE,Bìa cứng,396,12/12/23 0:00,,2023,
273386450,Bán Cơm nắm ở tiệm Bánh mì – Bí quyết sáng tạo của người Nhật – 6 phương pháp mở rộng và 6 phương pháp đào sâu để tạo ra những điều chưa từng có ai nghĩ đến,57100,100000,5,4,Takafumi Kakiuchi,116,available,871,Sách tư duy - Kỹ năng sống,Ecoblader,Bìa mềm,140,11/01/23 0:00,,2023,
273204957,Kĩ Năng Xã Hội Cho Học Sinh Tiểu Học,77500,86000,5,2,Trung tâm Nghiên cứu Tâm lí Tiểu Hòa,29,available,852,Đạo đức - Kỹ năng sống,NXB Kim Đồng,Bìa mềm,160,03/11/23 0:00,,2023,
271916321,"Mùa hè không tên (Nguyễn Nhật Ánh) - Tặng kèm Bookmark, Tranh màu cho cả 2 phiên bản - Tặng thêm ngẫu nhiên 1 trong 2 Lót ly cho Bản bìa cứng",97400,130000,5,449,Nguyễn Nhật Ánh,5285,available,2,Root,NXB Trẻ,Bìa mềm,292,09/22/23 0:00,,2023,
271270199,"Bản đồ về ý thức: Giải mã trường năng lượng, khai phá sức mạnh phi thường trong con người bạn",147000,198000,5,4,David R. Hawkins,209,available,67937,Kỹ Năng Khác,BIZBOOKS,Bìa mềm,348,04/15/23 0:00,,2023,
252035395,Tô Màu Động Vật - Song Ngữ Anh-Việt (Tập 2) - Tái Bản,10200,14000,0,0,Phan Minh Đạo,5,available,856,Tô màu - Luyện chữ  ,Nhà sách Minh Thắng,Bìa mềm,16,12/12/22 0:00,,2022,
249960247,Sách Tiếng Anh Y Khoa dành cho người mới bắt đầu - Tác giả BS. Đỗ Trung Kiên (Tái bản mới nhất 2024),199000,299000,5,177,Không rõ,2930,available,67857,Sách học tiếng anh - khác,Alpha Books,Bìa mềm,388,09/12/22 14:13,,2022,
207946236,Sổ Tay 1980books,35280,49000,0,0,Không rõ,683,available,54978,1980Books,1980 Books,,0,,,,
204000450,Combo Sách Giáo Trình Chuẩn HSK 1 - Sách Bài Học Và Bài Tập (Bộ 2 Cuốn),274100,356000,5,75,Khương Lệ Bình,1191,available,67866,Giáo trình Hán ngữ,Cty Nhân Trí Việt,,0,,,,
201845361,"Súng, Vi Trùng Và Thép (Tái bản)",237300,339000,5,104,Jared Diamond,1303,available,9725,Lịch Sử Thế Giới,OMEGA PLUS+,Bìa mềm,660,10/01/22 0:00,,2022,
174842858,Sách Sức Mạnh Của Ngôn Từ (Tái Bản 2022),79900,108000,5,308,Don Gabor,4766,available,872,Nghệ thuật sống,FIRST NEWS,Bìa mềm,312,01/01/22 0:00,,2022,
172545674,Phía Tây Không Có Gì Lạ - Tái Bản,54400,80000,5,39,Erich Maria Remarque,314,available,67999,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Công Ty Cổ Phần Văn Hóa Đông A,Bìa mềm,248,03/03/22 0:00,,2022,
157255752,Sức Mạnh Của Hiện Tại (Tái Bản),124000,168000,4.8,274,Eckhart Tolle,2970,available,871,Sách tư duy - Kỹ năng sống,First News - Trí Việt,Bìa mềm,400,01/01/22 0:00,,2022,
147920903,Một Thoáng Ta Rực Rỡ Ở Nhân Gian,94500,135000,4.8,2064,Ocean Vuong,15214,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,304,12/01/21 0:00,,2021,
117238177,Thư Viện Nửa Đêm,120000,150000,4.7,12,Matt Haig,80,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,424,08/01/21 0:00,,2021,
109017985,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản)",123000,179000,4.8,5476,Cao Minh,26704,available,67999,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Vibooks,Bìa mềm,424,06/01/21 0:00,,2021,
102887973,Hôn Em Trước Đã (Tiểu Thuyết Trinh Thám),89900,89900,4.8,62,Lottie Moggach,281,available,664,Truyện trinh thám,Phúc Minh Books,Bìa mềm,404,06/01/21 0:00,,2021,
84565498,Thuật Xử Thế Của Người Xưa (Tái Bản 2021),52200,55000,5,25,Thu Giang Nguyễn Duy Cần,148,available,67893,Phong Thủy,NXB Trẻ,,0,,,2021,
75953557,Tâm Lý Học Về Tiền,136080,189000,4.8,82,Morgan Housel,778,available,5246,Sách tài chính - khác,1980 Books,Bìa mềm,384,01/01/21 0:00,,2021,
73207240,Xa Ngoài Kia Nơi Loài Tôm Hát - Where The Crawdads Sing,148500,165000,4.8,38,Delia Owens,137,available,316,Sách tiếng Việt,NXB Trẻ,,0,,,2020,
73207098,Làm Chủ - Mastery,170000,200000,5,64,Robert Greene,390,available,316,Sách tiếng Việt,NXB Trẻ,,0,,,2020,
52329763,Kafka bên bờ biển (Tái Bản 2020),132000,188000,4.8,1197,Haruki Murakami,6975,available,67996,Tiểu Thuyết Phương Đông,Nhã Nam,Bìa mềm,530,03/01/20 0:00,,2020,
14453314,Lược Sử Nước Việt Bằng Tranh: Viet Nam – A Brief History In Pictures (Tái Bản 2019),156800,196000,5,86,Huyền Trang,476,available,316,Sách tiếng Việt,Nhà Xuất Bản Kim Đồng,Bìa mềm,100,04/01/19 0:00,,2019,
10866297,Các Cuộc Chiến Tranh Tiền Tệ (Tái Bản),124000,160000,4.8,111,James Rickards,2497,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,340,02/01/19 0:00,,2019,
9687416,Để Trở Thành Người Bán Hàng Giỏi Nhất Thế Giới,134400,168000,5,39,Stanley H.Brown,183,available,385,Sách kỹ năng làm việc,BIZBOOKS,Bìa mềm,284,01/12/18 0:00,,2018,
7369223,Cho Tôi Xin Một Vé Đi Tuổi Thơ (Bìa Mềm) (Tái Bản),61300,90000,4.8,1690,Nguyễn Nhật Ánh,21127,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,208,11/11/18 0:00,,2018,
