id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,main_category,sub_category_1,sub_category_2,sub_category_3,sub_category_4,page_range,quantity_range,rating_range
48613094,Những Cuốn Sách Thay Đổi Lịch Sử,362700,390000,5,48,Nhiều tác giả,223,available,Công Ty Cổ Phần Văn Hóa Đông A,Bìa cứng,256,02/02/20,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Thế Giới,,,1-500,0-2500,5 sao
44976179,Nhà Của Ai Cao Hơn?,63700,75000,5,1,Gianna Marino,11,available,Huy Hoàng Bookstore,Bìa mềm,40,12/01/19,Sách tiếng Việt,Sách thiếu nhi,Truyện tranh thiếu nhi,,,1-500,0-2500,5 sao
44433397,"Yêu Mình Trước Đã, Yêu Đời Để Sau",109000,109000,5,32,Vex King,151,available,Stylory,Bìa mềm,343,12/01/19,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
42975887,Nuốt Cá Lớn - Eating The Big Fish,299000,299000,5,75,Adam Morgan,820,available,CÔNG TY TNHH HAPPY LIVE,Bìa rời,412,10/26/20,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,1-500,0-2500,5 sao
37699918,Ba Người Thầy Vĩ Đại (Tái Bản),88550,115000,4.8,26,Robin Sharma,292,available,Thái Hà,Bìa mềm,330,10/01/19,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
25125674,Combo  Sách Lật Tương Tác Song Ngữ 0-3 Tuổi: Mẹ Đâu Rồi? và Chúc Ngủ Ngon ( Tặng Kèm Sổ Tay Xương Rồng),160000,160000,5,7,Không rõ,45,available,Nhã Nam,Bìa mềm,36,07/29/19,Sách tiếng Việt,Sách thiếu nhi,Sách chuyển động -Tương tác,,,1-500,0-2500,5 sao
2393061,Sách Tương Tác - Lift-The-Flap-Lật Mở Khám Phá - The Human Body - Cơ Thể Người,137700,168000,4.8,6,Linh Chi,48,available,Đinh Tị,Bìa cứng,14,,Sách tiếng Việt,Sách thiếu nhi,Sách chuyển động -Tương tác,,,1-500,0-2500,4 sao
512977,Trên Sa Mạc Và Trong Rừng Thẳm,59900,90000,4.5,7,Henryk Sienkiewicz,218,available,Minh Long,Bìa mềm,500,06/15/16,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,1-500,0-2500,4 sao
473058,Bút Chì 24 Màu G-Star,55000,55000,4.8,9,Không rõ,59,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Bút Chì Màu - Bút Lông Màu - Sáp Màu,Bút chì màu,,,Không rõ,0-2500,4 sao
277575784,Tạp chí Wowweekend Property 03 - Bất động sản bán lẻ,115000,115000,5,1,Không rõ,1,available,Công ty Cổ phần đầu tư và phát triển Hoàng Gia Phan,Không có,140,03/24/25,Sách tiếng Việt,Tạp Chí - Catalogue,,,,1-500,0-2500,5 sao
277516070,Cùng con trưởng thành - Mình không thích bị cô lập - Bài học về sự dũng cảm - Dạy trẻ chống lại bạo lực tinh thần - Tránh xa tổn thương,17360,28000,0,0,Liêm Đông Tinh,1,available,Linh Lan Books,Bìa mềm,24,,Sách tiếng Việt,Sách thiếu nhi,Đạo đức - Kỹ năng sống,,,1-500,0-2500,0 sao
277506962,Tiếng gọi Toscana,150000,150000,5,4,Bích Nga,41,available,Công ty TNHH Văn hóa Sáng tạo Ants Books,Bìa mềm tay gấp,284,03/15/25,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Đông,,1-500,0-2500,5 sao
277482522,NVIDIA Cỗ Máy Tư Duy Vĩ Đại,179280,249000,5,2,Không rõ,26,available,1980 Books,Không có,Không rõ,,Sách tiếng Việt,Sách kinh tế,Sách doanh nhân,,,Không rõ,0-2500,5 sao
277356707,Triệu Lá Thư Gửi Mẹ (Bìa Cứng dạng hộp in bốn màu),126000,199000,5,2,Mu Ye,57,available,Thái Hà,Không có,122,02/17/25,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,0-2500,5 sao
277164024,Đất đai (Ham muốn sở hữu định hình thế giới hiện Đại),221000,290000,5,5,Simon Winchester,97,available,Nhã Nam,Bìa cứng,482,03/12/24,Sách tiếng Việt,Sách văn học,Truyện trinh thám,,,1-500,0-2500,5 sao
276376962,P.Kotler. Tiếp thị 6.0: Tương lai là toàn nhập,107000,140000,5,9,Philip Kotler,168,available,NXB Trẻ,Bìa mềm,296,10/17/24,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,1-500,0-2500,5 sao
275901256,Móc Khóa Ô Tô Xe Máy Móc chìa khoá inox cao cấp có chốt đeo thắt lưng Quần Cao Cấp Nam Thái Lan,168000,168000,5,1,Không rõ,9,available,Không rõ,Không có,Không rõ,,Quà lưu niệm,Móc Khóa,,,,Không rõ,0-2500,5 sao
275569214,Ohso - Bản ngã,105600,139000,0,0,Osho,2,available,Thái Hà,Không có,332,05/01/24,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Tôn Giáo - Tâm Linh Khác,,,1-500,0-2500,0 sao
274807860,Combo 2 Cuốn Building A Second Brain - Thiết Lập Bộ Não Thứ 2 & The PARA Method - Phương Pháp Tổ Chức Thông Tin Trong Công Việc,216320,338000,4.5,10,Tiago Forte,173,available,1980 Books,Bìa mềm,Không rõ,04/04/24,Sách tiếng Việt,Sách kinh tế,Sách kỹ năng làm việc,,,Không rõ,0-2500,4 sao
274807853,Building A Second Brain - Thiết Lập Bộ Não Thứ 2,119070,189000,5,15,Tiago Forte,215,available,1980 Books,Bìa mềm,352,04/04/24,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
273418799,Truyện Ngắn Về Ấn Độ,78300,90000,0,0,Hồ Anh Thái,8,available,Kim Đồng,Bìa mềm,260,11/25/23,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,0-2500,0 sao
273355903,"Làm Cha Mẹ Tỉnh Thức - Chuyển Hóa Bản Thân, Trao Quyền Cho Con Cái",109000,149000,5,831,Tiến sĩ Shefali Tsabary,7647,available,Thái Hà,Bìa mềm,312,11/15/20,Sách tiếng Việt,Nuôi dạy con,Cẩm nang làm cha mẹ,,,1-500,5000-10000,5 sao
270734420,Forrest Gump,107000,135000,4.8,274,Winston Groom,3379,available,NXB Trẻ,Bìa mềm,344,04/07/23,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,1-500,2500-5000,4 sao
263682934,Sức Mạnh Của Sự Tiêu Cực,67500,99000,5,6,Sarah Knight,49,available,Vibooks,Bìa mềm,208,06/26/23,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
263199889,Khổng tử - Tinh hoa trí tuệ qua danh ngôn (Tái Bản 2023),76500,98000,4.8,5,Hoàng Nha Phương,39,available,VanLangBooks,Bìa mềm,255,06/01/23,Sách tiếng Việt,Sách Văn Hóa - Địa Lý - Du Lịch,Sách Danh Nhân,Danh nhân Nước Ngoài,,1-500,0-2500,4 sao
263028543,Lão Tử - Tinh hoa trí tuệ qua danh ngôn (Tái Bản 2023),77000,96000,5,4,Hoàng Thần Thuần,34,available,VanLangBooks,Bìa mềm,223,06/01/23,Sách tiếng Việt,Sách Văn Hóa - Địa Lý - Du Lịch,Sách Danh Nhân,Danh nhân Nước Ngoài,,1-500,0-2500,5 sao
251395978,Hầu như vô hại,117000,145000,5,5,Douglas Adams,46,available,Nhã Nam,Bìa mềm,316,01/01/23,Sách tiếng Việt,Sách văn học,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,,,1-500,0-2500,5 sao
225909087,Black Jack 17 (Bìa Cứng),118000,135000,5,26,Osamu Tezuka,362,available,NXB Trẻ,Bìa cứng,238,01/01/23,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,5 sao
216001266,Tô Màu Rau -Củ - Quả (Song Ngữ Anh-Việt) Tập 3 - Tái Bản,8400,14000,0,0,Phan Minh Đạo,18,available,Nhà sách Minh Thắng,Bìa mềm,16,12/12/22,Sách tiếng Việt,Sách thiếu nhi,Tô màu - Luyện chữ,,,1-500,0-2500,0 sao
206678865,Dám Nghĩ Lại,120000,168000,5,135,Adam Grant,2687,available,First News - Trí Việt,Không có,340,12/12/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,5 sao
197212989,Magic Kaito Tập 1 (Tái Bản 2022),30600,32000,5,7,Gosho Aoyama,47,available,NXB Kim Đồng,Bìa mềm,192,09/07/22,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,5 sao
196409866,Sống Sót Nơi Công Sở English Conversation- Tự Tin Giao Tiếp Với 25 Động Từ Và 75 Cấu Trúc Cơ Bản ( Tái bản),136000,199000,4.5,9,Oh Soktae,73,available,Alphabooks,Bìa mềm,388,08/01/22,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Tiếng Anh giao tiếp,,1-500,0-2500,4 sao
191919685,Dư luận nữ quyền tại Huế tại Huế (1926-1929) trên sách báo đương thời,129000,180000,5,4,Lại Nguyên Ân,50,available,NXB Phụ Nữ Việt Nam,Bìa mềm,548,07/01/22,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Lĩnh vực khác,,,500-1000,0-2500,5 sao
129766523,Boxset Cao Cấp - Cuốn Theo Chiều Gió (Bản Dịch Mới),486000,698000,4.5,22,Margaret Mitchell,99,available,Đinh Tị,Bìa cứng,688,10/10/21,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,500-1000,0-2500,4 sao
107707568,Tôn Tử Mưu Lược Tung Hoành (Tái Bản),105600,120000,5,2,Trương Quốc Hạo,4,available,VanLangBooks,Bìa gập,344,06/01/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Sách giáo dục,,,1-500,0-2500,5 sao
102440084,Lịch Sử Nước Ta (Bài Diễn Ca Lịch Sử Nước Ta Bằng Thể Thơ Lục Bác).DSHCM,54500,80000,4.7,15,Hồ Chí Minh,145,available,NXB Trẻ,Bìa mềm,112,06/01/21,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Việt Nam,,,1-500,0-2500,4 sao
96550393, Đàn Ông Sao Hỏa Đàn Bà Sao Kim ( Phiên bản 2021),188000,188000,0,0,John Gray,0,available,BIZBOOKS,Bìa mềm,488,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,0 sao
77730766,"IELTS Key Speaking - Công Thức Học Nhanh IELTS - Speaking Part 1, 2, 3",113900,139000,5,3,Ninh Huyền Trang,11,available,Megabook,Bìa mềm,176,12/01/20,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Luyện thi IELTS,,1-500,0-2500,5 sao
73230838,IELTS Writing For Beginner - Academic Model,129300,168000,5,4,Tôn Vũ,22,available,1980 Books,Bìa mềm,384,11/01/20,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Luyện thi IELTS,,1-500,0-2500,5 sao
71907868,Sinh Vật Thần Thoại Khắp Thế Gian,67100,79000,5,67,Epic,227,available,NXB Kim Đồng,Bìa mềm,200,10/15/20,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,1-500,0-2500,5 sao
53720983,Con Chim Xanh - Văn Học Trong Nhà Trường,43200,48000,5,4,Maurice Maeterlinck,34,available,NXB Kim Đồng,Bìa mềm,200,04/04/20,Sách tiếng Việt,Sách thiếu nhi,Văn học thiếu nhi,,,1-500,0-2500,5 sao
32674752,12 cuộn Băng keo giấy 2.4cm,40000,40000,4.8,27,Không rõ,263,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Dụng Cụ Văn Phòng,Băng keo,Băng keo giấy,,Không rõ,0-2500,4 sao
24951095,Mắt Biếc (Tái Bản 2019),90000,110000,4.8,2965,Nguyễn Nhật Ánh,34975,available,NXB Trẻ,Bìa mềm,300,07/01/19,Sách tiếng Việt,Sách văn học,Truyện dài,,,1-500,20000+,4 sao
8835141,Đi Qua Hoa Cúc (Tái Bản),87100,105000,4.8,291,Nguyễn Nhật Ánh,4919,available,NXB Trẻ,Bìa mềm,226,12/01/18,Sách tiếng Việt,Sách văn học,Truyện dài,,,1-500,2500-5000,4 sao
7833003,Sống Như Một Nàng Mèo,73900,87000,4,1,Mèo W,6,available,Alphabooks,Bìa mềm,180,01/11/18,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,0-2500,4 sao
2388505,Mèo Trắng Pangur Và Vị Tu Sĩ,41600,49000,4.5,2,Jo Ellen Bogart,20,available,Thái Hà,Bìa mềm,36,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
1822057,Định Lý Cuối Cùng Của Fermat - Một Mật Mã Huyền Bí Và Định Mệnh,47700,62000,4.7,55,Lê Quang Ánh,605,available,NXB Tổng Hợp,Bìa mềm,206,01/01/18,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,0-2500,4 sao
543365,Combo Đánh Thức Con Người Phi Thường Trong Bạn + Đánh Thức Năng Lực Vô Hạn,227000,227000,5,17,.,65,available,First News - Trí Việt,Không có,Không rõ,08/30/16,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,Không rõ,0-2500,5 sao
473823,Sổ Lò Xo Grand B5 240 Trang Bìa Nhựa,42500,42500,5,6,Không rõ,82,available,Không rõ,Không có,240,,Văn phòng phẩm,Sổ Tay Các Loại,Sổ tay gáy lò xo,,,1-500,0-2500,5 sao
276525657,Truyện tranh Attack On Titan - Chang Book,52000,52000,0,0,Hajime Isayama,13,available,NXB Trẻ,Bìa mềm,200,11/08/24,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,0 sao
276504657,Long Nhong Trong Hẻm Nhỏ,97580,119000,0,0,Đoàn Xuyên từ Đáy Giếng,0,available,Skybooks,Bìa mềm,256,,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,0-2500,0 sao
276497195,Con Đường Chuyển Hóa - 50 Bài giảng về con đường chân chánh - Thầy Thích Pháp Hòa,134000,188000,5,27,Thích Pháp Hòa,585,available,First News - Trí Việt,Bìa mềm,432,,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Tôn Giáo - Tâm Linh Khác,,,1-500,0-2500,5 sao
276450479,852,135780,219000,4,1,Giải Tổng,12,available,Linh Lan Books,Bìa mềm,424,,Sách tiếng Việt,Sách văn học,Truyện ngôn tình,,,1-500,0-2500,4 sao
276384547,Sách Bàn về Binh pháp Tôn Tử,33000,33000,5,1,Chủ tịch Hồ Chí Minh,10,available,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,Không có,Không rõ,,Sách tiếng Việt,Sách kinh tế,Sách kỹ năng làm việc,,,Không rõ,0-2500,5 sao
275844089,Combo Chat GPT Thực Chiến + AI 5.0,263100,378000,5,1,Không rõ,1,available,1980 Books,Không có,Không rõ,,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,Không rõ,0-2500,5 sao
275335280,Bộ ba phép thuật - Úm ba la hiện ra nhà sạch,52000,62000,0,0,Stephanie Dahle,0,available,Nhã Nam,Bìa mềm,28,,Sách tiếng Việt,Sách thiếu nhi,Truyện tranh thiếu nhi,,,1-500,0-2500,0 sao
275335277,Bộ ba phép thuật - Úm ba la ánh sáng hiện ra,52000,62000,0,0,Stephanie Dahle,0,available,Nhã Nam,Bìa mềm,28,,Sách tiếng Việt,Sách thiếu nhi,Truyện tranh thiếu nhi,,,1-500,0-2500,0 sao
275300046,Bộ Sách Kamishibai - Kể Chuyện Bằng Tranh ( Bản Đặc Biệt),237000,250000,0,0,Lê Minh Hằng,2,available,NXB Kim Đồng,Bìa mềm,11,06/01/24,Sách tiếng Việt,Sách thiếu nhi,Truyện tranh thiếu nhi,,,1-500,0-2500,0 sao
275153551,Career Paths Logistics (Esp) Student's Book With Digibook App.,221000,221000,0,0,nhieu tac gia,7,available,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Bìa mềm,Không rõ,05/10/23,English Books,Education - Teaching,ELTs,,,Không rõ,0-2500,0 sao
274848353,Bạn Có Thích Làm Mèo?,42750,45000,0,0,Không rõ,0,available,Kim Đồng,Bìa mềm,Không rõ,04/22/24,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,Không rõ,0-2500,0 sao
274802501,Thần Số Học Ứng Dụng,106470,169000,4.8,1722,Joy Woodward,11349,available,Booklife,Bìa mềm,280,12/01/20,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Sách Chiêm Tinh - Horoscope,Thần Số Học - Nhân Số Học,,1-500,10000-20000,4 sao
273708791,Não trái - não phải: Và cách chúng ảnh hưởng đến hành vi hằng ngày của chúng ta,116000,158000,5,1,Lorin J. Elias Ph.D.,14,available,Công ty CP Sách Bizbooks,Bìa mềm,272,,Sách tiếng Việt,Sách kỹ năng sống,Sách tâm lý học,Tâm lý học hành vi,,1-500,0-2500,5 sao
271515947,Trần Khát Chân (Tiểu thuyết lịch sử),114000,114000,4.8,4,Lương Hạnh,0,out_of_stock,Không rõ,Không có,Không rõ,,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Đông,,Không rõ,0-2500,4 sao
260811707,Muôn Kiếp Nhân Sinh 3 (Bìa Mềm),162000,218000,5,620,Nguyên Phong,7241,available,First News - Trí Việt,Bìa mềm,604,05/01/23,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,500-1000,5000-10000,5 sao
248362144,Nơi chúng ta thuộc về,111000,140000,5,2,Amanda Huỳnh,31,available,NXB Trẻ,Bìa mềm,176,03/08/23,Sách tiếng Việt,Sách văn học,Truyện cổ tích - Ngụ ngôn,Truyện Tranh cổ tích - Ngụ ngôn,,1-500,0-2500,5 sao
209891492,Những Người Hàng Xóm,74000,110000,5,508,Nguyễn Nhật Ánh,4873,available,NXB Trẻ,Bìa cứng,232,12/01/22,Sách tiếng Việt,Sách văn học,Truyện dài,,,1-500,2500-5000,5 sao
207810985,Cuốn Dành Tặng Riêng Con bìa cứng - Sách thơ Thai Giáo cho mẹ bầu Hạnh phúc,89000,89000,4.8,4,Không rõ,42,available,CÔNG TY TNHH LIONBOOKS VIỆT NAM,Bìa cứng,40,,Sách tiếng Việt,Nuôi dạy con,Sách Thai Giáo,Thai giáo,,1-500,0-2500,4 sao
197584816,TIỀN CÓ MUA ĐƯỢC TUỔI THƠ CON? Hành trình đi tìm kho báu trên ngọn núi tuyết,129000,129000,5,9,Không rõ,91,available,Liên kết với tác giả,Bìa gập,180,11/29/21,Sách tiếng Việt,Nuôi dạy con,Cẩm nang làm cha mẹ,,,1-500,0-2500,5 sao
195961285,Trà Hoa Nữ (Bìa Cứng) - Tái Bản,86200,115000,5,9,Alexandre Dumas,44,available,Nhà sách Minh Thắng,Bìa cứng,312,05/05/22,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,1-500,0-2500,5 sao
192376844,Sống chậm mà chất: Hãy chậm lại một chút để tận hưởng từng phút giây cuộc sống,82700,109000,5,1,Brooke McAlary,45,available,BESTBOOKS,Bìa mềm,200,01/01/20,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
190491187,Bài Tập Tiếng Anh Lớp 7 - Chân trời sáng tạo (Không đáp án),52000,80000,5,14,Lưu Hoằng Trí,118,available,Nhà Sách Hồng Ân,Bìa mềm,220,,Sách tiếng Việt,Sách Tham Khảo,Sách tham khảo cấp II,,,1-500,0-2500,5 sao
176831152,Vui Học Sơ Đồ Tư Duy: Sách Bóc Dán - Học Cách Sắp Xếp Và So Sánh,49600,58000,3,2,Lạc Tư Tư,40,available,NXB Kim Đồng,Bìa mềm,28,06/25/23,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,0-2500,3 sao
168712398,Career Paths Tourism (Esp) Student's Book With Digibook App.,221000,221000,5,9,Không rõ,89,available,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Bìa mềm,Không rõ,05/15/17,English Books,Education - Teaching,ELTs,,,Không rõ,0-2500,5 sao
165701973,Vật Lý Kiến Trúc ( Tặng Kèm Sổ Tay),95060,97000,5,2,Nguyễn Đình Huấn,23,available,NXB Xây Dựng,Bìa mềm,180,,Sách tiếng Việt,Điện Ảnh - Nhạc - Họa,Mỹ Thuật - Kiến Trúc,Mỹ thuật - Kiến trúc Thế giới,,1-500,0-2500,5 sao
153945429,Bút gel Lalunavn ngòi 0.5mm nhiều màu tùy chọn cho học sinh mira- A24,6900,6900,5,15,Không rõ,140,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Bút - Viết các loại,Bút gel - Bút nước,Bút gel,,Không rõ,0-2500,5 sao
153518828,Hong Tay Khói Lạnh (Tản Văn Nguyễn Ngọc Tư),68500,90000,5,348,Nguyễn Ngọc Tư,2601,available,NXB Trẻ,Bìa mềm,176,12/12/21,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,2500-5000,5 sao
147988196,"Combo 3 Cuốn ""Hiểu Hết"": How Food Works - Hiểu Hết Về Thức Ăn + How The Body Works - Hiểu Hết Về Cơ Thể + How Psychology Works - Hiểu Hết Về Tâm Lý Học",810000,900000,0,0,DK,1,available,Nhã Nam,Bìa cứng,Không rõ,12/12/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,Không rõ,0-2500,0 sao
100382944,Sách Thức Tỉnh Mục Đích Sống,118400,148000,5,16,Eckhart Tolle,176,available,First News - Trí Việt,Không có,392,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
98740795,Khúc Hát Của Cây,148750,175000,5,1,David George Haskell,1,available,Phương Nam Book,Bìa mềm,332,05/01/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Lĩnh vực khác,,,1-500,0-2500,5 sao
79126532,Children'S Illustrated Thesaurus - Từ Điển Đồng Nghĩa Dành Cho Trẻ Em,234500,286000,5,3,DK,8,available,Đinh Tị,Bìa mềm,264,03/01/21,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,0-2500,5 sao
75813201,Không Đến Một (Tái Bản - Bìa Cam),83700,110000,5,316,Blake Masters,2800,available,NXB Trẻ,Bìa mềm,276,01/01/21,Sách tiếng Việt,Sách kinh tế,Sách khởi nghiệp,,,1-500,2500-5000,5 sao
74416874,Perfect English Grammar - Cẩm Nang Tự Học Toàn Diện Ngữ Pháp Tiếng Anh - Basic,92000,139000,5,32,Thiên Hương,197,available,Megabook,Bìa mềm,200,12/01/20,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Ngữ pháp Tiếng Anh,,1-500,0-2500,5 sao
50215938,Di Sản Hồ Chí Minh - Lịch Sử Nước Ta (Khổ Nhỏ),29700,35000,5,12,Hồ Chí Minh,76,available,NXB Trẻ,Không có,Không rõ,,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Triết Học,Triết Học phương Đông,,Không rõ,0-2500,5 sao
38265901,Điều Quan Trọng Nhất – The Most Important Thing,299000,299000,4.7,643,Howard Marks,5143,available,CÔNG TY TNHH HAPPY LIVE,Bìa cứng,378,01/10/22,Sách tiếng Việt,Sách kinh tế,Sách tài chính,Sách tài chính - khác,,1-500,5000-10000,4 sao
22634335,Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp,119000,119000,4.5,13,Whitney Johnson,171,available,1980 Books,Bìa mềm,300,07/01/19,Sách tiếng Việt,Sách kinh tế,Sách quản trị nhân lực,,,1-500,0-2500,4 sao
14890554,Combo Đạo Tình (Bộ 2 tập - Tái bản 2018) Tặng kèm bookmark yêu thương,278000,278000,5,20,Chu Ngọc,78,available,Quảng Văn,Bìa mềm,Không rõ,,Sách tiếng Việt,Sách văn học,Truyện ngôn tình,,,Không rõ,0-2500,5 sao
9729890,Tam Quốc Diễn Nghĩa - Bộ 3 Tập (Tái bản ),269000,390000,4.8,68,La Quán Trung,579,available,Đông A,Bìa mềm,1898,12/31/18,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,1500+,0-2500,4 sao
764033,Bé Tô Màu (2-6+) - Những Con Côn Trùng Bé Nhỏ - Tập 2,11200,12500,0,0,Ngọc Linh,2,available,Đinh Tị,Bìa mềm,16,08/17/17,Sách tiếng Việt,Sách thiếu nhi,Tô màu - Luyện chữ,,,1-500,0-2500,0 sao
